Created,LevelID,Name,DeviceID,Reason,Value,lat,lng,Status
2021-12-08T19:03:16.572Z,LUMS_Unit15,Sulfur Dioxide (SO2),LUMS_5ccf7f2bdc16_SO2,Time Based,0,31.453506,74.445657,1
2021-12-08T19:04:08.300Z,LUMS_Unit17,Battery Status,LUMS_84f3ebddf0a2_BatteryStatus,Time Based,100,31.518783,74.322029,1
2021-12-08T19:03:32.262Z,LUMS_Unit17,Battery Status,LUMS_84f3ebddf0a2_BatteryStatus,Time Based,100,31.518763,74.322006,1
2021-12-08T19:04:09.055Z,LUMS_Unit17,GPS,LUMS_84f3ebddf0a2_Gps,Time Based,0,31.518773,74.322007,
2021-12-08T19:03:33.037Z,LUMS_Unit17,GPS,LUMS_84f3ebddf0a2_Gps,Time Based,0,31.518783,74.322029,
2021-12-08T19:04:08.894Z,LUMS_Unit17,Grid,LUMS_84f3ebddf0a2_Grid,Time Based,1,31.518783,74.322029,1
2021-12-08T19:03:32.872Z,LUMS_Unit17,Grid,LUMS_84f3ebddf0a2_Grid,Time Based,1,31.518763,74.322006,1
2021-12-08T19:03:33.693Z,LUMS_Unit17,Humidity,LUMS_84f3ebddf0a2_Humidity,Time Based,37.7,31.518783,74.322029,1
2021-12-08T19:04:08.602Z,LUMS_Unit17,Solar,LUMS_84f3ebddf0a2_Solar,Time Based,0,31.518783,74.322029,1
2021-12-08T19:03:32.587Z,LUMS_Unit17,Solar,LUMS_84f3ebddf0a2_Solar,Time Based,0,31.518763,74.322006,1
2021-12-08T19:03:33.369Z,LUMS_Unit17,Temperature,LUMS_84f3ebddf0a2_Temperature,Time Based,21.3,31.518783,74.322029,1
2021-12-08T19:03:57.172Z,LUMS_Unit11,Battery Status,LUMS_84f3ebddf1cd_BatteryStatus,Time Based,100,31.476952,74.414256,0
2021-12-08T19:03:22.312Z,LUMS_Unit11,Battery Status,LUMS_84f3ebddf1cd_BatteryStatus,Time Based,100,31.476952,74.414256,0
2021-12-08T19:03:57.912Z,LUMS_Unit11,Grid,LUMS_84f3ebddf1cd_Grid,Time Based,1,31.476952,74.414256,0
2021-12-08T19:03:22.794Z,LUMS_Unit11,Grid,LUMS_84f3ebddf1cd_Grid,Time Based,1,31.476952,74.414256,0
2021-12-08T19:03:57.492Z,LUMS_Unit11,Solar,LUMS_84f3ebddf1cd_Solar,Time Based,0,31.476952,74.414256,0
2021-12-08T19:03:22.563Z,LUMS_Unit11,Solar,LUMS_84f3ebddf1cd_Solar,Time Based,0,31.476952,74.414256,0
2021-12-08T19:03:41.285Z,LUMS_Unit15,Battery Status,LUMS_84f3ebde097_BatteryStatus,Time Based,100,31.453506,74.445657,1
2021-12-08T19:03:42.147Z,LUMS_Unit15,GPS,LUMS_84f3ebde097_Gps,Time Based,0,31.453507,74.44561,
2021-12-08T19:03:41.966Z,LUMS_Unit15,Grid,LUMS_84f3ebde097_Grid,Time Based,1,31.453506,74.445657,1
2021-12-08T19:03:41.594Z,LUMS_Unit15,Solar,LUMS_84f3ebde097_Solar,Time Based,0,31.453506,74.445657,1
2021-12-08T19:03:54.368Z,LUMS_Unit4,Battery Status,LUMS_84f3ebde11dd_BatteryStatus,Time Based,65,31.47166,74.411045,1
2021-12-08T19:03:20.282Z,LUMS_Unit4,Battery Status,LUMS_84f3ebde11dd_BatteryStatus,Time Based,65,31.471652,74.411004,1
2021-12-08T19:03:55.063Z,LUMS_Unit4,GPS,LUMS_84f3ebde11dd_Gps,Time Based,0,31.471697,74.411012,
2021-12-08T19:03:21.156Z,LUMS_Unit4,GPS,LUMS_84f3ebde11dd_Gps,Time Based,0,31.47166,74.411045,
2021-12-08T19:03:54.893Z,LUMS_Unit4,Grid,LUMS_84f3ebde11dd_Grid,Time Based,0,31.47166,74.411045,1
2021-12-08T19:03:20.907Z,LUMS_Unit4,Grid,LUMS_84f3ebde11dd_Grid,Time Based,0,31.471652,74.411004,1
2021-12-08T19:03:54.603Z,LUMS_Unit4,Solar,LUMS_84f3ebde11dd_Solar,Time Based,0,31.47166,74.411045,1
2021-12-08T19:03:20.618Z,LUMS_Unit4,Solar,LUMS_84f3ebde11dd_Solar,Time Based,0,31.471652,74.411004,1
2021-12-08T19:03:40.098Z,LUMS_Unit11,AQI,LUMS_84f3ebdef4c_AQI,Dust2.5,70,31.476952,74.414256,0
2021-12-08T19:04:10.062Z,LUMS_Unit11,Carbon Monoxide(CO),LUMS_84f3ebdef4c_CO,Time Based,0,31.476952,74.414256,0
2021-12-08T19:03:37.160Z,LUMS_Unit11,Carbon Monoxide(CO),LUMS_84f3ebdef4c_CO,Time Based,0,31.476952,74.414256,0
2021-12-08T19:03:38.218Z,LUMS_Unit11,Dust(pm 1.0),LUMS_84f3ebdef4c_Dust1.0,Time Based,16.8,31.476952,74.414256,0
2021-12-08T19:03:39.520Z,LUMS_Unit11,Dust(pm 10.0),LUMS_84f3ebdef4c_Dust10.0,Time Based,30.8,31.476952,74.414256,0
2021-12-08T19:03:38.748Z,LUMS_Unit11,Dust(pm 2.5),LUMS_84f3ebdef4c_Dust2.5,Time Based,21.6,31.476952,74.414256,0
2021-12-08T19:04:09.443Z,LUMS_Unit11,Atmospheric Pressure,LUMS_84f3ebdef4c_Pressure,Time Based,993.1,31.476952,74.414256,0
2021-12-08T19:03:36.555Z,LUMS_Unit11,Atmospheric Pressure,LUMS_84f3ebdef4c_Pressure,Time Based,993.08,31.476952,74.414256,0
2021-12-08T19:03:13.715Z,LUMS_Unit4,Nitrogen Dioxide (NO2),LUMS_a4cf12de601e_NO2,Time Based,0,31.471652,74.411004,1
2021-12-08T19:03:12.983Z,LUMS_Unit4,Ozone(O3),LUMS_a4cf12de601e_O3,Time Based,0,31.471652,74.411004,1
2021-12-08T19:03:14.473Z,LUMS_Unit4,Sulfur Dioxide (SO2),LUMS_a4cf12de601e_SO2,Time Based,0,31.471652,74.411004,1
2021-12-08T19:03:26.150Z,LUMS_Unit4,AQI,LUMS_a4cf12de686f_AQI,Dust2.5,154,31.47166,74.411045,1
2021-12-08T19:04:09.639Z,LUMS_Unit4,Dust(pm 1.0),LUMS_a4cf12de686f_Dust1.0,Change,51.4,31.471697,74.411012,1
2021-12-08T19:04:02.349Z,LUMS_Unit4,Dust(pm 1.0),LUMS_a4cf12de686f_Dust1.0,Change,50,31.471697,74.411012,1
2021-12-08T19:03:25.220Z,LUMS_Unit4,Dust(pm 1.0),LUMS_a4cf12de686f_Dust1.0,Change,50.6,31.47166,74.411045,1
2021-12-08T19:03:16.894Z,LUMS_Unit4,Dust(pm 1.0),LUMS_a4cf12de686f_Dust1.0,Change,47.6,31.471652,74.411004,1
2021-12-08T19:04:10.177Z,LUMS_Unit4,Dust(pm 10.0),LUMS_a4cf12de686f_Dust10.0,Change,88,31.471697,74.411012,1
2021-12-08T19:03:55.300Z,LUMS_Unit4,Dust(pm 10.0),LUMS_a4cf12de686f_Dust10.0,Change,85.2,31.471697,74.411012,1
2021-12-08T19:03:46.813Z,LUMS_Unit4,Dust(pm 10.0),LUMS_a4cf12de686f_Dust10.0,Change,88,31.47166,74.411045,1
